symbol,date,buy_time,sell_time,profit,buy_RSI,sell_RSI,buy_MACD,sell_MACD,buy_ATR,sell_ATR
CNO,2025-02-27,12:10:00,13:45:00,0.2849998474121094,43.623886144165404,66.30411668320902,0.01186219469347094,0.040838072747916954,0.06822893105023935,0.05111707611191041
CNO,2025-02-28,14:00:00,15:55:00,0.6500015258789062,36.39296713387182,71.26229740092487,-0.0597903171955565,0.08008205780800637,0.09049520301378751,0.09102515471838614
CNO,2025-03-03,10:10:00,12:35:00,0.4249992370605469,62.429862850090124,65.93719093375299,0.1927184213210822,0.09306917507579016,0.13310169879240208,0.07463518346207902
CNO,2025-03-04,11:05:00,15:20:00,1.2349967956542969,22.552563943656832,77.84179848740074,-0.4126091957757154,0.12058419106702445,0.15648893293155264,0.09961047886512406
CNO,2025-03-05,11:40:00,15:05:00,0.7999992370605469,38.9231784572748,65.59349790062076,-0.05788894394516575,0.11178767290846992,0.11841192817253883,0.08996690949873633
CNO,2025-03-06,09:40:00,11:25:00,0.6700019836425781,18.019700452575734,53.69823566195004,-0.16055452897712996,-0.029888121397974032,0.15935137501536537,0.12507643639486724
CNO,2025-03-07,12:15:00,15:15:00,1.2049980163574219,30.749987603290492,72.2329703375414,-0.16879053214810824,0.1399006283202624,0.11329925394837002,0.09349683742464902
WAVE,2025-02-11,10:30:00,15:35:00,0.46339988708496094,39.98251680231082,58.74647493975339,-0.1288539434449163,-0.02544467459209443,0.15729121813781774,0.13489370472503154
WAVE,2025-02-12,10:20:00,15:05:00,0.7398996353149414,41.458129167741056,58.56616786081088,-0.02973263884057431,0.0757087573570967,0.16475775116989524,0.1424603834497399
WAVE,2025-02-13,09:50:00,14:25:00,1.0680999755859375,49.10694765155718,61.80617932672067,0.0641975531203478,0.20999805126858995,0.16263120121375776,0.19395813290368008
WAVE,2025-02-14,14:40:00,15:40:00,0.3450002670288086,41.00144359911685,54.82876428169732,-0.08008031969980678,-0.05058881264785775,0.12939994348418346,0.11068229756324754
WAVE,2025-02-18,13:20:00,15:50:00,0.39999961853027344,34.02207674389255,52.157492088082044,-0.12464435857483736,-0.0668282890021974,0.12025629845102044,0.11647928663872263
WAVE,2025-02-19,10:15:00,10:25:00,0.18999958038330078,40.61573574191777,49.95888214835272,-0.054615481200727345,-0.04590385395394847,0.10209485708592782,0.10837376589288303
WAVE,2025-02-20,09:55:00,10:00:00,0.37619972229003906,44.505098117449236,60.70879947474212,-0.023025983112995974,0.002756438401698702,0.0997655493431304,0.11951084741076672
WAVE,2025-02-21,09:50:00,14:40:00,0.8499994277954102,45.408552069340125,64.79824609548449,0.002558180618667194,0.08059013690409955,0.1503329813093782,0.21223988971307126
WAVE,2025-02-24,10:55:00,11:35:00,0.6700000762939453,37.265400622463176,55.18852095957292,-0.09713778571762077,-0.0941641372645865,0.17393516353856775,0.19487435332478587
WAVE,2025-02-25,09:30:00,10:15:00,0.1700000762939453,47.33057156372107,51.336017264474506,-0.06776902508446803,-0.05053827184748272,0.22518664784093015,0.20625787920587038
WAVE,2025-02-26,09:30:00,11:45:00,0.29110050201416016,41.427342465679075,54.836263494188344,-0.09926429359072131,-0.03844494237680962,0.10122570859222377,0.11311795567754497
WAVE,2025-02-27,09:30:00,09:40:00,0.39499950408935547,44.22028780766354,59.10112873103818,-0.03209680408296478,-0.005546129555687784,0.09839745559490083,0.11269981305084183
WAVE,2025-02-28,10:30:00,13:50:00,0.4568004608154297,33.20751433378217,51.29726077374186,-0.24919444226373866,-0.1023818152182221,0.1397868449062965,0.14649646561610144
WAVE,2025-03-03,15:45:00,15:55:00,0.3400001525878906,36.94500159971564,50.18162854920954,-0.08365981885986784,-0.07831444059304626,0.11571936283254688,0.12391721168660931
WAVE,2025-03-04,10:50:00,15:55:00,0.8599996566772461,37.50808044012541,61.81080831647504,-0.14150863425010574,0.09472469483181545,0.23576384695061506,0.1325196105708249
WAVE,2025-03-05,10:05:00,10:10:00,0.5648999214172363,46.230105738377354,57.016816411280836,0.11980623373431065,0.13254525946920293,0.18751579846630137,0.214471807248511
WAVE,2025-03-06,09:40:00,09:50:00,0.6895999908447266,46.62395459413419,58.176962871177764,0.01991279800233503,0.05823598788921469,0.2335082726383379,0.26608625251022283
WAVE,2025-03-07,12:25:00,15:50:00,0.795600414276123,41.718897420691206,63.22927199129863,-0.0959179254471918,0.01881228622382114,0.17316733938703183,0.16391540609070251
NYMTL,2025-02-13,11:15:00,12:35:00,0.36080169677734375,48.74737228540067,62.49887583407665,-0.00877561733486587,0.020244630754088888,0.07988128103718319,0.09994702501862322
NYMTL,2025-02-14,09:30:00,11:15:00,0.1100006103515625,54.14554837198416,57.737595766389575,0.03118956481555557,0.044301291516912755,0.10291363627716867,0.10341984871105393
NYMTL,2025-02-18,14:20:00,14:30:00,0.2297992706298828,45.81576259482167,53.39108826077567,0.03059075397798594,0.03499840361621054,0.11088277540374289,0.11937681077703859
NYMTL,2025-02-19,09:30:00,15:55:00,0.03999900817871094,47.280745580336514,48.8084599772282,-0.003118989016453355,-0.005066764867397211,0.10456560069144546,0.09995370122625014
NYMTL,2025-02-20,13:35:00,13:35:00,0.0,54.64695813213242,54.64695813213242,0.006627407027831822,0.006627407027831822,0.1045999308191854,0.1045999308191854
NYMTL,2025-02-21,09:30:00,11:20:00,0.3199005126953125,46.984999697100974,59.1114691519522,-0.00963783847582178,0.012314269937949263,0.08847157528861946,0.10500221367481181
NYMTL,2025-02-24,10:00:00,15:00:00,0.2362995147705078,46.78152190602851,56.076617188630195,-0.018377941758462413,0.0012001780948303065,0.09662177685934974,0.09482975117794512
NYMTL,2025-02-25,11:10:00,13:45:00,0.1100006103515625,50.99409802229841,54.389735441304865,0.02798881082220106,0.0347600300856854,0.11642445562804461,0.11596560953686731
NYMTL,2025-02-26,11:05:00,12:05:00,0.10099983215332031,51.3199813645995,54.40635646812091,0.02542101255608742,0.03265025375937469,0.11698763512878226,0.11584564920196354
NYMTL,2025-02-27,15:15:00,15:25:00,0.015001296997070312,49.777023312955414,50.38567733430482,0.02780933520953255,0.024194115507722103,0.10902947690268595,0.10231317833799912
NYMTL,2025-02-28,10:15:00,11:00:00,0.09999847412109375,51.499226238436066,55.44648910922748,0.027053560338114124,0.03346040380025883,0.0988056670200184,0.09889086752723807
NYMTL,2025-03-03,11:40:00,12:45:00,0.14999961853027344,48.24500201613203,56.0821231754445,0.021740646074114522,0.01843695891884778,0.08326180230954737,0.07737831811443482
NYMTL,2025-03-04,13:20:00,15:25:00,0.4349994659423828,39.09111405180728,67.92499486477817,-0.04735565756237392,-0.007923349769793475,0.0540250383785108,0.06692736083357527
NYMTL,2025-03-05,12:30:00,12:30:00,0.0,57.51867256765626,57.51867256765626,0.00511799348037556,0.00511799348037556,0.07286109352619656,0.07286109352619656
